train_loss,epoch,step,val_loss
0.03178299218416214,0,49,
0.017467522993683815,0,99,
0.013207727111876011,0,149,
0.011227425187826157,0,199,
0.00921090878546238,0,249,
0.00917783286422491,0,299,
0.007117119152098894,0,349,
0.006880061700940132,0,399,
0.006784040946513414,0,449,
0.0062011550180613995,0,499,
0.005893444176763296,0,549,
0.006022066343575716,0,599,
0.005527989007532597,0,649,
0.005344007629901171,0,699,
,0,703,0.00574919069185853
0.00519675062969327,1,749,
0.005700009874999523,1,799,
0.005007188301533461,1,849,
0.005114716477692127,1,899,
0.004825572017580271,1,949,
0.00502327224239707,1,999,
0.004669451620429754,1,1049,
0.004661545157432556,1,1099,
0.004287133924663067,1,1149,
0.0043737394735217094,1,1199,
0.0044410089030861855,1,1249,
0.0044625625014305115,1,1299,
0.004130777902901173,1,1349,
0.004124036058783531,1,1399,
,1,1407,0.004289381671696901
0.004135482478886843,2,1449,
0.003985843621194363,2,1499,
0.0038224579766392708,2,1549,
0.003560383105650544,2,1599,
0.004134812392294407,2,1649,
0.0035577239468693733,2,1699,
0.0038275793194770813,2,1749,
0.004131352994590998,2,1799,
0.003462964203208685,2,1849,
0.003706476418301463,2,1899,
0.0035053729079663754,2,1949,
0.003654784057289362,2,1999,
0.0036351557355374098,2,2049,
0.003483896842226386,2,2099,
,2,2111,0.003665646305307746
0.00360771338455379,3,2149,
0.003358458401635289,3,2199,
0.0034458856098353863,3,2249,
0.003010400105267763,3,2299,
0.0033726776018738747,3,2349,
0.0034318065736442804,3,2399,
0.0034314794465899467,3,2449,
0.003031419822946191,3,2499,
0.0031952541321516037,3,2549,
0.0033043890725821257,3,2599,
0.003441185923293233,3,2649,
0.0034586580004543066,3,2699,
0.0033291284926235676,3,2749,
0.0030571790412068367,3,2799,
,3,2815,0.003272740636020899
